Nama Produk,Produk ID,Harga tokped,Lokasi Gudang,Stok Tersedia,Stok Utama,Stok Diskon,Stok Campaign (Lainnya),Stok Campaign (Kejar Diskon),Stok Campaign (Kejar Diskon Spesial),Stok Campaign (Rilisan Spesial)
HiLo Gold Chocolate 1000gr - Susu Tinggi Kalsium Rendah Lemak,3552593279,174000,Jakarta Cakung,80,0,80,0,0,0,0
HiLo Gold Chocolate 1000gr - Susu Tinggi Kalsium Rendah Lemak,3552593279,174000,Surabaya Osowilangun,21,0,21,0,0,0,0
HiLo Gold Chocolate 1000gr - Susu Tinggi Kalsium Rendah Lemak,3552593279,174000,Medan Amplas,0,0,0,0,0,0,0
HiLo Gold Chocolate 1000gr - Susu Tinggi Kalsium Rendah Lemak,3552593279,174000,Bandung Nasution,6,0,6,0,0,0,0
Paket Dapur: Tropicana Slim Kecap Manis 200ml & Saus Tiram 200ml,4163855406,81500,Jakarta Cakung,0,0,0,0,0,0,0
Paket Dapur: Tropicana Slim Kecap Manis 200ml & Saus Tiram 200ml,4163855406,81500,Surabaya Osowilangun,0,0,0,0,0,0,0
Paket Dapur: Tropicana Slim Kecap Manis 200ml & Saus Tiram 200ml,4163855406,81500,Medan Amplas,0,0,0,0,0,0,0
Paket Dapur: Tropicana Slim Kecap Manis 200ml & Saus Tiram 200ml,4163855406,81500,Bandung Nasution,0,0,0,0,0,0,0
Twin Pack - HiLo Teen+ Collagen Mix Berries Club 400 gram,10137344178,207000,Jakarta Cakung,19,0,19,0,0,0,0
Twin Pack - HiLo Teen+ Collagen Mix Berries Club 400 gram,10137344178,207000,Surabaya Osowilangun,0,0,0,0,0,0,0
Twin Pack - HiLo Teen+ Collagen Mix Berries Club 400 gram,10137344178,207000,Bandung Nasution,0,0,0,0,0,0,0
W'Dank Lokalate Kopi Gula Aren (10 Sch),502933135,19900,Surabaya Rungkut,0,0,0,0,0,0,0
W'Dank Lokalate Kopi Gula Aren (10 Sch),502933135,19900,Jakarta Cakung,10,0,10,0,0,0,0
W'Dank Lokalate Kopi Gula Aren (10 Sch),502933135,19900,Surabaya Osowilangun,0,0,0,0,0,0,0
W'Dank Lokalate Kopi Gula Aren (10 Sch),502933135,19900,Medan Amplas,0,0,0,0,0,0,0
W'Dank Lokalate Kopi Gula Aren (10 Sch),502933135,19900,Bandung Nasution,0,0,0,0,0,0,0
Twin Pack: HiLo Platinum Swiss Chocolate (12 Sch),644855001,260000,Surabaya Rungkut,0,0,0,0,0,0,0
Twin Pack: HiLo Platinum Swiss Chocolate (12 Sch),644855001,260000,Jakarta Cakung,24,0,24,0,0,0,0
Twin Pack: HiLo Platinum Swiss Chocolate (12 Sch),644855001,260000,Surabaya Osowilangun,2,0,2,0,0,0,0
Twin Pack: HiLo Platinum Swiss Chocolate (12 Sch),644855001,260000,Medan Amplas,0,0,0,0,0,0,0
Twin Pack: HiLo Platinum Swiss Chocolate (12 Sch),644855001,260000,Bandung Nasution,1,0,1,0,0,0,0
Tropicana Slim Kecap Manis 200ml (1 Carton / 24 Botol),2335729859,948000,Jakarta Cakung,0,0,0,0,0,0,0
Tropicana Slim Kecap Manis 200ml (1 Carton / 24 Botol),2335729859,948000,Surabaya Osowilangun,0,0,0,0,0,0,0
Tropicana Slim Kecap Manis 200ml (1 Carton / 24 Botol),2335729859,948000,Medan Amplas,0,0,0,0,0,0,0
Tropicana Slim Kecap Manis 200ml (1 Carton / 24 Botol),2335729859,948000,Bandung Nasution,0,0,0,0,0,0,0
Buy 1 Get 1 FREE - Tropicana Slim Bumbu Kaldu Ayam Jamur 100gr,6541539287,63000,Surabaya Osowilangun,0,0,0,0,0,0,0
GIFT - W'Dank Bajigur (4 Sch),12592722449,19900,Jakarta Cakung,0,0,0,0,0,0,0
Milky Package - NutriSari Milky Peach &  Milky Orange (40 SCH),14608852217,124000,Jakarta Cakung,1,0,1,0,0,0,0
Tropicana Slim Low Fat Milk Package: Macchiato & Korean Strawberry,4704492998,292000,Surabaya Osowilangun,0,0,0,0,0,0,0
Tropicana Slim Low Fat Milk Package: Macchiato & Korean Strawberry,4704492998,292000,Medan Amplas,0,0,0,0,0,0,0
Tropicana Slim Low Fat Milk Package: Macchiato & Korean Strawberry,4704492998,292000,Bandung Nasution,0,0,0,0,0,0,0
Tropicana Slim Low Fat Milk Package: Macchiato & Korean Strawberry,4704492998,292000,Jakarta Cakung,0,0,0,0,0,0,0
Free Creatine 30 Sch - L-Men Platinum Kacang Hijau 800g,11295080385,569300,Jakarta Cakung,0,0,0,0,0,0,0
Twin Pack: L-Men Gain Mass Chocolate 500gr - 2 x 500 gram,13604328828,351800,Jakarta Cakung,0,0,0,0,0,0,0
Twin Pack: L-Men Gain Mass Chocolate 500gr - 2 x 500 gram,13604328828,351800,Surabaya Osowilangun,0,0,0,0,0,0,0
Twin Pack: L-Men Gain Mass Chocolate 500gr - 2 x 500 gram,13604328828,351800,Bandung Nasution,0,0,0,0,0,0,0
HiLo Teen Chocolate 1000gr - Susu Tinggi Kalsium,1335266313,192000,Medan Amplas,0,0,0,0,0,0,0
HiLo Teen Chocolate 1000gr - Susu Tinggi Kalsium,1335266313,192000,Bandung Nasution,38,0,38,0,0,0,0
HiLo Teen Chocolate 1000gr - Susu Tinggi Kalsium,1335266313,192000,Surabaya Rungkut,0,0,0,0,0,0,0
HiLo Teen Chocolate 1000gr - Susu Tinggi Kalsium,1335266313,192000,Jakarta Cakung,541,0,541,0,0,0,0
HiLo Teen Chocolate 1000gr - Susu Tinggi Kalsium,1335266313,192000,Surabaya Osowilangun,25,0,25,0,0,0,0
Tropicana Slim Sweetener Stevia 100 Sch - Pemanis Alami,11589651117,138500,Jakarta Cakung,446,0,446,0,0,0,0
Tropicana Slim Sweetener Stevia 100 Sch - Pemanis Alami,11589651117,138500,Surabaya Osowilangun,0,0,0,0,0,0,0
Tropicana Slim Sweetener Stevia 100 Sch - Pemanis Alami,11589651117,138500,Medan Amplas,0,0,0,0,0,0,0
Tropicana Slim Sweetener Stevia 100 Sch - Pemanis Alami,11589651117,138500,Bandung Nasution,0,0,0,0,0,0,0
HiLo School Vanilla 10 Sachet - Susu Anak Tinggi Kalsium Protein,13651752980,47300,Jakarta Cakung,68,0,68,0,0,0,0
HiLo School Vanilla 10 Sachet - Susu Anak Tinggi Kalsium Protein,13651752980,47300,Surabaya Osowilangun,15,0,15,0,0,0,0
HiLo School Vanilla 10 Sachet - Susu Anak Tinggi Kalsium Protein,13651752980,47300,Bandung Nasution,0,0,0,0,0,0,0
HiLo Yoghurt Smoothie Bowl Strawberry (8 Sachet),502385810,80100,Surabaya Rungkut,0,0,0,0,0,0,0
HiLo Yoghurt Smoothie Bowl Strawberry (8 Sachet),502385810,80100,Jakarta Cakung,8,0,8,0,0,0,0
HiLo Yoghurt Smoothie Bowl Strawberry (8 Sachet),502385810,80100,Surabaya Osowilangun,5,0,5,0,0,0,0
HiLo Yoghurt Smoothie Bowl Strawberry (8 Sachet),502385810,80100,Medan Amplas,0,0,0,0,0,0,0
